"Record ID","Company name","Company owner","Create Date","Phone Number","Last Activity Date","City","Country/Region","Industry"
"182212326117","Evergreen - Martin Ltd","","2025-10-12 14:18"," +1-737-555-1891","","Seattle","United States",""
"182191207137","Momentum & Adams Corp","","2025-10-12 14:18"," +1-469-761-9983","","Raleigh","United States",""
"182189407935","BlueSky & Sanchez Solutions","","2025-10-12 14:18"," +1-929-484-3243","","San Antonio","United States",""
"182189407933","Evergreen Green PLC","","2025-10-12 14:18"," +1-415-318-8996","","Raleigh","United States",""
"182153437915","Lighthouse & Allen Technologies","","2025-10-12 14:18"," +1-703-772-4319","","Denver","United States",""
"181632689878","Momentum Smith Solutions","","2025-10-12 14:18"," +1-617-891-9021","","Savannah","United States",""
"181385758433","Summit & Thomas Ltd","","2025-10-12 14:18"," +1-312-690-5707","","Savannah","United States",""
"182193007323","Pioneer Perez LLC","","2025-10-12 14:18"," +1-617-930-1192","","Spokane","United States",""
"182184009449","NorthStar & Jones PLC","","2025-10-12 14:18"," +1-646-268-5332","","Buffalo","United States",""
"182180410082","Momentum - Clark Technologies","","2025-10-12 14:18"," +1-917-219-8211","","Denver","United States",""
"182169629431","Clearview & Martin Inc","","2025-10-12 14:18"," +1-703-690-3645","","Rochester","United States",""
"181385758434","Momentum Davis Technologies","","2025-10-12 14:18"," +1-901-631-1642","","Austin","United States",""
"182212326116","Pioneer Sanchez LLC","","2025-10-12 14:18"," +1-213-719-4517","","Denver","United States",""
"182191207136","Clearview Nelson Ltd","","2025-10-12 14:18"," +1-801-400-6842","","Worcester","United States",""
"182187607794","Silverline - Anderson Inc","","2025-10-12 14:18"," +1-901-436-8344","","Los Angeles","United States",""
"182185809652","Lighthouse & Jones Holdings","","2025-10-12 14:18"," +1-801-973-5508","","Charlotte","United States",""
"182180410081","Evergreen Smith Holdings","","2025-10-12 14:18"," +1-737-791-6975","","Boston","United States",""
"182169629430","Momentum Adams PLC","","2025-10-12 14:18"," +1-901-624-6630","","San Diego","United States",""
"181632689881","NorthStar - White Inc","","2025-10-12 14:18"," +1-929-897-5006","","Atlanta","United States",""
"181632689880","Silverline - Gonzalez Technologies","","2025-10-12 14:18"," +1-801-872-9110","","Jacksonville","United States",""
"182215920316","NorthStar Young Holdings","","2025-10-12 14:18"," +1-213-418-1387","","Charlotte","United States",""
"182212326115","Summit & Young Solutions","","2025-10-12 14:18"," +1-858-835-4849","","Orlando","United States",""
"182193007324","NorthStar & Brown Corp","","2025-10-12 14:18"," +1-917-977-4372","","Naperville","United States",""
"182189407938","Lighthouse - Thomas Partners","","2025-10-12 14:18"," +1-469-262-6796","","Naperville","United States",""
"182189407937","Summit Garcia PLC","","2025-10-12 14:18"," +1-929-977-4398","","Spokane","United States",""
"182189407934","Summit - Brown Partners","","2025-10-12 14:18"," +1-858-799-8424","","Savannah","United States",""
"182189407932","BlueSky - Young Group","","2025-10-12 14:18"," +1-703-398-6640","","San Francisco","United States",""
"182187607800","Pioneer & White Partners","","2025-10-12 14:18"," +1-512-453-7680","","Denver","United States",""
"182187607798","BlueSky & Roberts Ltd","","2025-10-12 14:18"," +1-704-311-9122","","Atlanta","United States",""
"182187607797","Apex Young Holdings","","2025-10-12 14:18"," +1-718-432-9076","","Chicago","United States",""
"182187607796","Evergreen - Hall Technologies","","2025-10-12 14:18"," +1-646-287-1510","","Denver","United States",""
"182187607795","Lighthouse Robinson Inc","","2025-10-12 14:18"," +1-312-963-8763","","Denver","United States",""
"182185809653","Evergreen Scott Ltd","","2025-10-12 14:18"," +1-929-293-6231","","New York","United States",""
"182182210261","Pioneer - Walker LLC","","2025-10-12 14:18"," +1-737-235-8603","","Jacksonville","United States",""
"182180410086","Lighthouse & Jones Technologies","","2025-10-12 14:18"," +1-617-276-2479","","Aurora","United States",""
"182180410085","Clearview Perez Technologies","","2025-10-12 14:18"," +1-213-739-4906","","Naperville","United States",""
"182180410084","Momentum - Lee Corp","","2025-10-12 14:18"," +1-929-601-7521","","Charlotte","United States",""
"182180410083","BlueSky Adams Technologies","","2025-10-12 14:18"," +1-718-539-8248","","San Francisco","United States",""
"182180410080","Lighthouse - White Corp","","2025-10-12 14:18"," +1-617-445-7564","","Tampa","United States",""
"182180410079","Momentum & Carter Group","","2025-10-12 14:18"," +1-469-244-9404","","Austin","United States",""
"181632689883","Pioneer Young PLC","","2025-10-12 14:18"," +1-917-844-4538","","Seattle","United States",""
"182187607799","Apex King Group","","2025-10-12 14:18"," +1-704-858-2491","","Denver","United States",""
"181632689882","Lighthouse Roberts Corp","","2025-10-12 14:18"," +1-858-424-2542","","Austin","United States",""
"182003702498","","","2025-10-12 13:16","","","","",""
"182162412267","","","2025-10-12 13:16","","","","",""
"182003702497","","","2025-10-12 13:16","","","","",""
"182208720623","","","2025-10-12 13:16","","","","",""
"182206921406","","","2025-10-12 13:16","","","","",""
"182206921405","","","2025-10-12 13:16","","","","",""
"180282235615","","","2025-10-12 13:16","","","","",""
"181632668357","","","2025-10-12 13:16","","","","",""
"182205122252","","","2025-10-12 13:16","","","","",""
"182203325127","","","2025-10-12 13:16","","","","",""
"182151620332","","","2025-10-12 13:16","","","","",""
"182169608905","","","2025-10-12 13:16","","","","",""
"182162412266","","","2025-10-12 13:16","","","","",""
"182153415403","","","2025-10-12 13:16","","","","",""
"182003702496","","","2025-10-12 13:16","","","","",""
"182171408110","","","2025-10-12 13:16","","","","",""
"182003702495","","","2025-10-12 13:16","","","","",""
"182158814962","","","2025-10-12 13:16","","","","",""
"181632668356","mysite","","2025-10-12 13:16","","","","",""
"182151620331","","","2025-10-12 13:16","","","","",""
"180282235614","","","2025-10-12 13:16","","","","",""
"182206921404","","","2025-10-12 13:16","","","","",""
"182206921403","","","2025-10-12 13:16","","","","",""
"182121221871","","","2025-10-12 13:16","","","","",""
"182003702494","","","2025-10-12 13:16","","","","",""
"182166012625","","","2025-10-12 13:16","","","","",""
"182153415402","","","2025-10-12 13:16","","","","",""
"182162412265","","","2025-10-12 13:16","","","","",""
"182151620330","","","2025-10-12 13:16","","","","",""
"182158814961","","","2025-10-12 13:16","","","","",""
"182151620329","","","2025-10-12 13:16","","","","",""
"182208720622","","","2025-10-12 13:16","","","","",""
"182205122251","","","2025-10-12 13:16","","","","",""
"182208720621","","","2025-10-12 13:16","","","","",""
"182171408109","","","2025-10-12 13:16","","","","",""
"182153415401","","","2025-10-12 13:16","","","","",""
"182203325126","","","2025-10-12 13:16","","","","",""
"182003702493","","","2025-10-12 13:16","","","","",""
"182206921402","RealNames","","2025-10-12 13:16","","","","",""
"182205122250","","","2025-10-12 13:16","","","","",""
"182205122249","","","2025-10-12 13:16","","","","",""
"182166012623","","","2025-10-12 13:16","","","","",""
"181385736905","","","2025-10-12 13:16","","","","",""
"182121221870","","","2025-10-12 13:16","","","","",""
"182162412264","","","2025-10-12 13:16","","","","",""
"180282235613","","","2025-10-12 13:16","","","","",""
"182158814960","","","2025-10-12 13:16","","","","",""
"181632668355","","","2025-10-12 13:16","","","","",""
"182003702492","","","2025-10-12 13:16","","","","",""
"182166012622","","","2025-10-12 13:16","","","","",""
"182205122248","","","2025-10-12 13:16","","","","",""
"182203325125","","","2025-10-12 13:16","","","","",""
"181385736904","","","2025-10-12 13:16","","","","",""
"182151620328","","","2025-10-12 13:16","","","","",""
"182171408108","","","2025-10-12 13:16","","","","",""
"182003702491","","","2025-10-12 13:16","","","","",""
"182208720620","","","2025-10-12 13:16","","","","",""
"180282235612","","","2025-10-12 13:16","","","","",""
"182158814959","","","2025-10-12 13:16","","","","",""
"181632668354","","","2025-10-12 13:16","","","","",""
"182166012621","","","2025-10-12 13:16","","","","",""
"182162412263","","","2025-10-12 13:16","","","","",""
"182151620327","","","2025-10-12 13:16","","","","",""
"182151620326","","","2025-10-12 13:16","","","","",""
"182153415400","","","2025-10-12 13:16","","","","",""
"182208720619","","","2025-10-12 13:16","","","","",""
"182171408107","","","2025-10-12 13:16","","","","",""
"181632668353","","","2025-10-12 13:16","","","","",""
"182206920441","","","2025-10-12 13:16","","","","",""
"182169608904","","","2025-10-12 13:16","","","","",""
"182205122247","","","2025-10-12 13:16","","","","",""
"182162412262","","","2025-10-12 13:16","","","","",""
"182203325124","","","2025-10-12 13:16","","","","",""
"182162412261","","","2025-10-12 13:16","","","","",""
"182158814958","","","2025-10-12 13:16","","","","",""
"182208720618","","","2025-10-12 13:16","","","","",""
"182003702490","","","2025-10-12 13:16","","","","",""
"181385736903","","","2025-10-12 13:16","","","","",""
"182003702489","","","2025-10-12 13:16","","","","",""
"180282235611","","","2025-10-12 13:16","","","","",""
"182205122246","","","2025-10-12 13:16","","","","",""
"182151620325","","","2025-10-12 13:16","","","","",""
"182169608903","ORTHOTIC SOLUTIONS","","2025-10-12 13:16","","","","",""
"182171408106","","","2025-10-12 13:16","","","","",""
"182166012620","","","2025-10-12 13:16","","","","",""
"182206920440","","","2025-10-12 13:16","","","","",""
"181385736902","","","2025-10-12 13:16","","","","",""
"182206920439","","","2025-10-12 13:16","","","","",""
"182153415399","","","2025-10-12 13:16","","","","",""
"182158814957","","","2025-10-12 13:16","","","","",""
"182169608902","","","2025-10-12 13:16","","","","",""
"182003702488","","","2025-10-12 13:16","","","","",""
"182205122245","","","2025-10-12 13:16","","","","",""
"182151620324","","","2025-10-12 13:16","","","","",""
"181632668352","","","2025-10-12 13:16","","","","",""
"182203325123","","","2025-10-12 13:16","","","","",""
"182162412260","","","2025-10-12 13:16","","","","",""
"182153415398","Henderson-Advisors","","2025-10-12 13:16","","","","",""
"180282235610","","","2025-10-12 13:16","","","","",""
"182208720617","","","2025-10-12 13:16","","","","",""
"182206920438","","","2025-10-12 13:16","","","","",""
"182205122244","","","2025-10-12 13:16","","","","",""
"182171408105","","","2025-10-12 13:16","","","","",""
"182158814956","","","2025-10-12 13:16","","","","",""
"182151620323","","","2025-10-12 13:16","","","","",""
"182162412258","","","2025-10-12 13:16","","","","",""
"182205122243","","","2025-10-12 13:16","","","","",""
"180282235609","","","2025-10-12 13:16","","","","",""
"182171408102","","","2025-10-12 13:16","","","","",""
"182158814954","GLOBAL SANCHEZ","","2025-10-12 13:16","","","","",""
"182206920437","","","2025-10-12 13:16","","","","",""
"182153415397","","","2025-10-12 13:16","","","","",""
"182208720616","","","2025-10-12 13:16","","","","",""
"182169608900","","","2025-10-12 13:16","","","","",""
"181385736901","","","2025-10-12 13:16","","","","",""
"182206920436","","","2025-10-12 13:16","","","","",""
"181632668350","","","2025-10-12 13:16","","","","",""
"182151620322","","","2025-10-12 13:16","","","","",""
"180282235608","","","2025-10-12 13:16","","","","",""
"182171408101","","","2025-10-12 13:16","","","","",""
"182153415396","","","2025-10-12 13:16","","","","",""
"182169608899","","","2025-10-12 13:16","","","","",""
"181385736900","","","2025-10-12 13:16","","","","",""
"182153415395","","","2025-10-12 13:16","","","","",""
"182166012617","","","2025-10-12 13:16","","","","",""
"182205122242","","","2025-10-12 13:16","","","","",""
"180282235607","","","2025-10-12 13:16","","","","",""
"182208720615","","","2025-10-12 13:16","","","","",""
"182003702486","","","2025-10-12 13:16","","","","",""
"182171408100","","","2025-10-12 13:16","","","","",""
"181385736899","","","2025-10-12 13:16","","","","",""
"181632668349","","","2025-10-12 13:16","","","","",""
"182206920435","","","2025-10-12 13:16","","","","",""
"182203325121","","","2025-10-12 13:16","","","","",""
"182169608898","","","2025-10-12 13:16","","","","",""
"182158814953","","","2025-10-12 13:16","","","","",""
"182121221869","","","2025-10-12 13:16","","","","",""
"182153415394","","","2025-10-12 13:16","","","","",""
"181632668348","","","2025-10-12 13:16","","","","",""
"182003702485","","","2025-10-12 13:16","","","","",""
"182171408099","","","2025-10-12 13:16","","","","",""
"182205122241","","","2025-10-12 13:16","","","","",""
"182205122240","","","2025-10-12 13:16","","","","",""
"182206920434","Russell Hirshon","","2025-10-12 13:16","","","","",""
"182162412257","RealNames","","2025-10-12 13:16","","","","",""
"182158814952","","","2025-10-12 13:16","","","","",""
"182151620321","","","2025-10-12 13:16","","","","",""
"181385736898","Bennett Media","","2025-10-12 13:16","","","","",""
"182203325120","","","2025-10-12 13:16","","","","",""
"182153415393","","","2025-10-12 13:16","","","","",""
"182151620320","","","2025-10-12 13:16","","","","",""
"182158814951","","","2025-10-12 13:16","","","","",""
"182205122239","","","2025-10-12 13:16","","","","",""
"182206920433","","","2025-10-12 13:16","","","","",""
"182208720614","","","2025-10-12 13:16","","","","",""
"182169608897","","","2025-10-12 13:16","","","","",""
"181385736897","","","2025-10-12 13:16","","","","",""
"182003702484","","","2025-10-12 13:16","","","","",""
"182208720613","","","2025-10-12 13:16","","","","",""
"182203325119","","","2025-10-12 13:16","","","","",""
"182158814950","","","2025-10-12 13:16","","","","",""
"182169608896","","","2025-10-12 13:16","","","","",""
"182003702483","","","2025-10-12 13:16","","","","",""
"182166012616","","","2025-10-12 13:16","","","","",""
"182169608895","","","2025-10-12 13:16","","","","",""
"182205122238","","","2025-10-12 13:16","","","","",""
"182003702482","Harris & Assoc Real Estate","","2025-10-12 13:16","","","","",""
"180282235606","","","2025-10-12 13:16","","","","",""
"182158814949","","","2025-10-12 13:16","","","","",""
"182151620319","","","2025-10-12 13:16","","","","",""
"182203325118","","","2025-10-12 13:16","","","","",""
"182153415392","","","2025-10-12 13:16","","","","",""
"182121221868","","","2025-10-12 13:16","","","","",""
"182162412256","","","2025-10-12 13:16","","","","",""
"182158814948","","","2025-10-12 13:16","","","","",""
"182153415391","","","2025-10-12 13:16","","","","",""
"182151620318","","","2025-10-12 13:16","","","","",""
"182205122237","","","2025-10-12 13:16","","","","",""
"182151620317","","","2025-10-12 13:16","","","","",""
"182169608894","","","2025-10-12 13:16","","","","",""
"182003702481","","","2025-10-12 13:16","","","","",""
"182121221867","","","2025-10-12 13:16","","","","",""
"182166012615","","","2025-10-12 13:16","","","","",""
"182208720612","","","2025-10-12 13:16","","","","",""
"182158814947","","","2025-10-12 13:16","","","","",""
"182162412255","","","2025-10-12 13:16","","","","",""
"182153415390","","","2025-10-12 13:16","","","","",""
"182205122236","","","2025-10-12 13:16","","","","",""
"182151620316","","","2025-10-12 13:16","","","","",""
"182166012614","","","2025-10-12 13:16","","","","",""
"182169608893","","","2025-10-12 13:16","","","","",""
"182169608892","","","2025-10-12 13:16","","","","",""
"182206920432","","","2025-10-12 13:16","","","","",""
"181385736896","","","2025-10-12 13:16","","","","",""
"180282235605","","","2025-10-12 13:16","","","","",""
"181632668347","","","2025-10-12 13:16","","","","",""
"181385736895","","","2025-10-12 13:16","","","","",""
"182206920431","","","2025-10-12 13:16","","","","",""
"182158814946","","","2025-10-12 13:16","","","","",""
"182158814945","Parker Hannifin","","2025-10-12 13:16","","","","",""
"182171408098","","","2025-10-12 13:16","","","","",""
"182205122235","","","2025-10-12 13:16","","","","",""
"182203325117","","","2025-10-12 13:16","","","","",""
"181385736894","","","2025-10-12 13:16","","","","",""
"182208720611","","","2025-10-12 13:16","","","","",""
"182003702480","","","2025-10-12 13:16","","","","",""
"182162412254","","","2025-10-12 13:16","","","","",""
"182121221866","","","2025-10-12 13:16","","","","",""
"182166012613","","","2025-10-12 13:16","","","","",""
"182206920430","","","2025-10-12 13:16","","","","",""
"182158814944","","","2025-10-12 13:16","","","","",""
"181632668346","","","2025-10-12 13:16","","","","",""
"182205122234","","","2025-10-12 13:16","","","","",""
"181385736893","","","2025-10-12 13:16","","","","",""
"182205121273","","","2025-10-12 13:16","","","","",""
"182003702479","","","2025-10-12 13:16","","","","",""
"182153415389","","","2025-10-12 13:16","","","","",""
"182171408097","","","2025-10-12 13:16","","","","",""
"182151620315","","","2025-10-12 13:16","","","","",""
"182153415388","","","2025-10-12 13:16","","","","",""
"182162412253","","","2025-10-12 13:16","","","","",""
"182206920429","","","2025-10-12 13:16","","","","",""
"182206920428","","","2025-10-12 13:16","","","","",""
"181632667385","","","2025-10-12 13:16","","","","",""
"182205121272","","","2025-10-12 13:16","","","","",""
"182208720610","","","2025-10-12 13:16","","","","",""
"182158814943","","","2025-10-12 13:16","","","","",""
"181385736892","","","2025-10-12 13:16","","","","",""
"182206920427","","","2025-10-12 13:16","","","","",""
"182208720609","","","2025-10-12 13:16","","","","",""
"182003702478","","","2025-10-12 13:16","","","","",""
"182162412252","","","2025-10-12 13:16","","","","",""
"181632667384","","","2025-10-12 13:16","","","","",""
"182153415387","","","2025-10-12 13:16","","","","",""
"182003702477","","","2025-10-12 13:16","","","","",""
"182171408096","","","2025-10-12 13:16","","","","",""
"182205121271","","","2025-10-12 13:16","","","","",""
"182169608891","","","2025-10-12 13:16","","","","",""
"182158814942","","","2025-10-12 13:16","","","","",""
"182153415386","","","2025-10-12 13:16","","","","",""
"182151620314","","","2025-10-12 13:16","","","","",""
"182151620313","","","2025-10-12 13:16","","","","",""
"182121221865","","","2025-10-12 13:16","","","","",""
"181632667383","","","2025-10-12 13:16","","","","",""
"182203325116","","","2025-10-12 13:16","","","","",""
"182208720608","","","2025-10-12 13:16","","","","",""
"182208720607","","","2025-10-12 13:16","","","","",""
"182206920426","","","2025-10-12 13:16","","","","",""
"182166012611","","","2025-10-12 13:16","","","","",""
"182166012610","","","2025-10-12 13:16","","","","",""
"182121218773","Martin Martin & Martin","","2025-10-12 12:58"," +1-281-278-4932","","Philadelphia","United States",""
"182166008526","Harris Harris Inc.","","2025-10-12 12:58"," +1-634-399-5422","","San Antonio","United States",""
"182164209339","Moore Moore & Moore","","2025-10-12 12:58"," +1-928-278-1035","","San Jose","United States","Consumer Goods"
"182130206435","Hill Hill & Hill","","2025-10-12 12:58"," +1-633-896-8443","","Kansas City","United States",""
"182044211957","Martinez PLC","","2025-10-12 12:58"," +1-689-268-2854","","Colorado Springs","United States","Consumer Goods"
"182003696370","Campbell Campbell Corp.","","2025-10-12 12:58"," +1-213-493-2822","","San Jose","United States","Telecommunications"
"182162409179","Nelson Nelson & Nelson","","2025-10-12 12:58"," +1-808-361-1494","","San Jose","United States",""
"182151616224","Jones and Jones","","2025-10-12 12:58"," +1-775-998-7393","","Memphis","United States",""
"182128407230","Campbell Campbell Corp.","","2025-10-12 12:58"," +1-299-539-7672","","Mesa","United States",""
"182044211956","Allen & Allen","","2025-10-12 12:58"," +1-478-294-9544","","Las Vegas","United States",""
"182121218772","Perez Perez & Perez","","2025-10-12 12:58"," +1-578-581-3807","","Sacramento","United States","Retail"
"182203322047","Rivera Rivera & Rivera","","2025-10-12 12:58"," +1-344-987-3638","","Mesa","United States",""
"182130206434","Hall-Hall","","2025-10-12 12:58"," +1-408-217-6937","","Kansas City","United States",""
"181385732840","Miller Miller & Miller","","2025-10-12 12:58"," +1-625-345-1019","","Charlotte","United States","Hospitality"
"182167807704","Flores Flores LLC","","2025-10-12 12:58"," +1-963-772-2264","","Albuquerque","United States",""
"182162409178","Garcia Garcia & Garcia","","2025-10-12 12:58"," +1-375-633-1001","","San Francisco","United States","Hospitality"
"180282232528","Jones-Jones","","2025-10-12 12:58"," +1-386-681-3295","","Sacramento","United States","Consumer Goods"
"182121218771","Sanchez Sanchez & Sanchez","","2025-10-12 12:58"," +1-503-424-9189","","Albuquerque","United States",""
"182121218770","Johnson-Johnson","","2025-10-12 12:58"," +1-238-497-3641","","San Jose","United States","Real Estate"
"182003696369","Jackson Jackson & Jackson","","2025-10-12 12:58"," +1-321-569-2389","","Chicago","United States",""
"180282232527","Gonzalez Gonzalez PLC","","2025-10-12 12:58"," +1-714-825-3968","","Fort Worth","United States","Telecommunications"
"182128407229","King King Corp.","","2025-10-12 12:58"," +1-353-883-5940","","Omaha","United States",""
"182166008524","Roberts and Roberts","","2025-10-12 12:58"," +1-570-960-9664","","Raleigh","United States","Telecommunications"
"182203322046","Miller and Miller","","2025-10-12 12:58"," +1-841-849-4377","","Milwaukee","United States",""
"182167807703","Miller Miller & Miller","","2025-10-12 12:58"," +1-407-342-8871","","Colorado Springs","United States",""
"182164209338","Young Young & Young","","2025-10-12 12:58"," +1-380-393-9036","","Jacksonville","United States",""
"182130206433","Brown Brown & Brown","","2025-10-12 12:58"," +1-671-347-7898","","San Francisco","United States",""
"182166008525","Perez PLC","","2025-10-12 12:58"," +1-756-908-5382","","Long Beach","United States",""
"182162409177","Wilson Group","","2025-10-12 12:58"," +1-333-844-2971","","Chicago","United States",""
"182151616223","Green Green Partners","","2025-10-12 12:58"," +1-694-629-9581","","Mesa","United States",""
"182151616222","Lee LLC","","2025-10-12 12:58"," +1-948-486-3895","","Indianapolis","United States","Retail"
"182151616221","Wilson & Wilson","","2025-10-12 12:58"," +1-245-442-1601","","Fort Worth","United States",""
"182167807702","Lewis-Lewis","","2025-10-12 12:58"," +1-482-638-9529","","Charlotte","United States",""
"182003696368","Rodriguez-Rodriguez","","2025-10-12 12:58"," +1-926-403-2813","","Fort Worth","United States",""
"181632664283","Williams Partners","","2025-10-12 12:58"," +1-476-252-5079","","Columbus","United States",""
"182203322045","Roberts and Roberts","","2025-10-12 12:58"," +1-497-568-8059","","Chicago","United States",""
"182167807700","Miller Miller Group","","2025-10-12 12:58"," +1-488-764-5440","","Raleigh","United States","Real Estate"
"182166008523","Young & Young","","2025-10-12 12:58"," +1-320-385-3948","","New York","United States",""
"182158811849","Clark Clark Partners","","2025-10-12 12:58"," +1-882-403-8852","","Oakland","United States",""
"182151616220","Martin Inc.","","2025-10-12 12:58"," +1-765-321-3803","","Charlotte","United States",""
"182128407228","Nguyen-Nguyen","","2025-10-12 12:58"," +1-437-947-8109","","Portland","United States",""
"182167807699","Robinson Robinson & Robinson","","2025-10-12 12:58"," +1-342-226-3013","","Sacramento","United States",""
"182003696367","Green Group","","2025-10-12 12:58"," +1-922-762-5326","","Dallas","United States",""
"182203322044","White White Corp.","","2025-10-12 12:58"," +1-749-475-2780","","Milwaukee","United States",""
"182164208377","Gonzalez-Gonzalez","","2025-10-12 12:58"," +1-759-833-6618","","Boston","United States",""
"181385732839","Miller & Miller","","2025-10-12 12:58"," +1-572-542-5986","","San Diego","United States",""
"180282232526","Walker Walker Group","","2025-10-12 12:58"," +1-903-725-3547","","Oakland","United States",""
"182167807701","Roberts & Roberts","","2025-10-12 12:58"," +1-366-754-2744","","Phoenix","United States",""
"182164208376","Hill Hill Partners","","2025-10-12 12:58"," +1-869-451-7278","","Louisville","United States","Consumer Goods"
"182164208375","Young & Young","","2025-10-12 12:58"," +1-794-932-7911","","Sacramento","United States",""
"181385732838","Allen-Allen","","2025-10-12 12:58"," +1-588-374-7115","","San Diego","United States",""
"182167807698","Young-Young","","2025-10-12 12:58"," +1-875-363-1353","","Kansas City","United States",""
"182044211955","Mitchell Mitchell & Mitchell","","2025-10-12 12:58"," +1-346-586-1431","","Baltimore","United States","Telecommunications"
"182003696366","Hernandez Inc.","","2025-10-12 12:58"," +1-392-271-3351","","Phoenix","United States","Real Estate"
"181632664282","Green Partners","","2025-10-12 12:58"," +1-777-873-9379","","Raleigh","United States",""
"181632664281","Miller Miller Partners","","2025-10-12 12:58"," +1-212-817-2633","","Las Vegas","United States","Consumer Goods"
"181632664280","Wright-Wright","","2025-10-12 12:58"," +1-396-628-5137","","Kansas City","United States",""
"181385732837","Martinez Martinez Corp.","","2025-10-12 12:58"," +1-593-903-2841","","Fresno","United States",""
"182162409176","Lee-Lee","","2025-10-12 12:58"," +1-959-894-9711","","Kansas City","United States","Consumer Goods"
"182151616219","Garcia-Garcia","","2025-10-12 12:58"," +1-594-561-6231","","Fresno","United States","Consumer Goods"
"182151616218","Nelson Group","","2025-10-12 12:58"," +1-702-911-6127","","Sacramento","United States","Real Estate"
"182128407227","Nguyen-Nguyen","","2025-10-12 12:58"," +1-544-636-8391","","Albuquerque","United States","Real Estate"
"182121218769","Lee Inc.","","2025-10-12 12:58"," +1-523-212-7376","","Columbus","United States",""
"182044211954","Hill Hill Group","","2025-10-12 12:58"," +1-975-545-8036","","Detroit","United States",""
"182203322043","Jones & Jones","","2025-10-12 12:58"," +1-779-366-4182","","Baltimore","United States",""
"182162409175","Wright-Wright","","2025-10-12 12:58"," +1-500-471-4490","","New York","United States",""
"182153412305","Nelson PLC","","2025-10-12 12:58"," +1-823-799-8354","","Las Vegas","United States",""
"182130206432","Davis Davis & Davis","","2025-10-12 12:58"," +1-352-842-7619","","San Francisco","United States",""
"181632664279","Williams Williams LLC","","2025-10-12 12:58"," +1-208-565-5626","","Memphis","United States",""
"182153412304","Allen-Allen","","2025-10-12 12:58"," +1-831-977-3032","","Boston","United States",""
"182003696365","Wilson & Wilson","","2025-10-12 12:58"," +1-313-484-9197","","Fresno","United States",""
"180282232524","Davis Davis & Davis","","2025-10-12 12:58"," +1-209-426-1324","","Seattle","United States",""
"182153412303","Smith-Smith","","2025-10-12 12:58"," +1-209-725-8461","","Mesa","United States","Telecommunications"
"182130206431","Brown Inc.","","2025-10-12 12:58"," +1-876-962-6269","","Columbus","United States",""
"182121218768","Walker Walker & Walker","","2025-10-12 12:58"," +1-374-971-2465","","San Antonio","United States","Retail"
"182044211953","Williams Williams LLC","","2025-10-12 12:58"," +1-868-371-1008","","Houston","United States",""
"180282232525","Carter Carter & Carter","","2025-10-12 12:58"," +1-988-285-5385","","San Jose","United States","Retail"
"182166008522","Garcia-Garcia","","2025-10-12 12:58"," +1-699-207-3549","","Oakland","United States",""
"182130206430","Adams Adams Inc.","","2025-10-12 12:58"," +1-460-892-7968","","San Jose","United States",""
"182162409174","Lee Inc.","","2025-10-12 12:58"," +1-587-825-1937","","Oklahoma City","United States",""
"181385732836","Davis LLC","","2025-10-12 12:58"," +1-868-365-2438","","Kansas City","United States","Retail"
"182166008521","Miller and Miller","","2025-10-12 12:58"," +1-959-600-3759","","Phoenix","United States","Hospitality"
"182166008520","Harris Harris & Harris","","2025-10-12 12:58"," +1-230-799-4846","","Tucson","United States",""
"181632664278","Baker-Baker","","2025-10-12 12:58"," +1-880-371-3736","","Chicago","United States",""
"182162409173","Hall and Hall","","2025-10-12 12:58"," +1-394-963-1119","","Baltimore","United States","Real Estate"
"182044211952","Gonzalez-Gonzalez","","2025-10-12 12:58"," +1-661-780-4482","","Jacksonville","United States",""
"182128407226","Thomas Partners","","2025-10-12 12:58"," +1-372-890-9577","","Charlotte","United States",""
"182003696364","Brown Brown & Brown","","2025-10-12 12:58"," +1-916-848-4791","","Charlotte","United States",""
"182203322042","Mitchell & Mitchell","","2025-10-12 12:58"," +1-579-924-5081","","Raleigh","United States",""
"182151616217","White White & White","","2025-10-12 12:58"," +1-533-619-8388","","Austin","United States","Consumer Goods"
"182121218767","Jones Jones LLC","","2025-10-12 12:58"," +1-343-682-5573","","Austin","United States",""
"182003696363","Lewis-Lewis","","2025-10-12 12:58"," +1-414-423-4205","","Virginia Beach","United States",""
"182044211951","Miller Miller Inc.","","2025-10-12 12:58"," +1-255-926-5981","","Albuquerque","United States",""
"182203321081","Young Young Corp.","","2025-10-12 12:58"," +1-584-994-2468","","Albuquerque","United States","Telecommunications"
"182128406265","Clark and Clark","","2025-10-12 12:58"," +1-571-541-5476","","San Jose","United States",""
"180282232523","Baker Baker & Baker","","2025-10-12 12:58"," +1-208-644-8867","","Denver","United States","Telecommunications"
"182003696362","Smith Smith & Smith","","2025-10-12 12:58"," +1-796-242-2586","","Columbus","United States",""
"182153412302","Thompson Thompson PLC","","2025-10-12 12:58"," +1-944-489-5626","","Fort Worth","United States","Hospitality"
"182167807697","Perez Inc.","","2025-10-12 12:58"," +1-970-613-9808","","Boston","United States",""
"182164208374","Sanchez Sanchez Partners","","2025-10-12 12:58"," +1-633-369-7993","","Indianapolis","United States","Retail"
"182130206429","Adams and Adams","","2025-10-12 12:58"," +1-349-350-8692","","Boston","United States","Hospitality"
"182153412301","Lee Group","","2025-10-12 12:58"," +1-754-604-8010","","San Diego","United States","Retail"
